Placa;dia;Modelo;Odómetro Final;Odómetro Inicial;Distancia Diaria;Consumo Promedio [kWh/km];Energía [kWh];Costo Aproximado [$];kgCO2;Scoring;Nro. de Veloc.;Penalización Veloc.;Nro. de Acel.;Penalización Acel.;Nro. de Fren.;Penalización Fren.
RE7702A;13/7/2024;BYD T018 SWB;5603;5493;110;1,12;123,43;192,55;53,07;9.819.999.992.847.440;0;0;1;0;7;18.000.000.715.255.700
RE7703A;13/7/2024;BYD T018 SWB;22643;22555;88;1,17;102,78;160,34;44,2;100;0;0;0;0;0;0
RE7706A;13/7/2024;BYD T018 SWB;30255;30224;31;1,15;35,5;55,38;15,27;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7708A;13/7/2024;BYD T018 SWB;23187;23138;49;1,28;62,84;98,03;27,02;100;0;0;0;0;1;0
RE7710A;13/7/2024;BYD T018 SWB;23127;23091;36;1,21;43,69;68,16;18,79;100;0;0;1;0;1;0
RE7711A;13/7/2024;BYD T018 SWB;21602;21516;86;1,21;104,38;162,83;44,88;100;0;0;1;0;1;0
RE7713A;13/7/2024;BYD T018 SWB;22485;22415;70;1,17;81,75;127,53;35,15;9.549.999.982.118.600;0;0;1;0;16;4.500.000.178.813.930
RE7716A;13/7/2024;BYD T018 SWB;28064;28028;36;1,19;42,87;66,88;18,43;9.819.999.995.827.670;0;0;4;12.000.000.178.813.900;3;0.6000000238418579
RD1185A;13/7/2024;VW eDelivery;5653;5604;49;0,92;45,08;70,32;19,38;9.979.999.999.701.970;2;0.20000000298023224;0;0;0;0
RN4491A;13/7/2024;VW eDelivery;8061;8060;1;0,58;0,58;0,9;0,25;100;0;0;0;0;0;0
RE7700A;12/7/2024;BYD T018 SWB;24523;24442;81;1,17;94,6;147,58;40,68;100;0;0;0;0;0;0
RE7701A;12/7/2024;BYD T018 SWB;26321;26227;94;1,12;105,48;164,55;45,36;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7702A;12/7/2024;BYD T018 SWB;5493;5446;47;1,12;52,74;82,27;22,68;9.969.999.998.807.900;0;0;0;0;2;0.30000001192092896
RE7703A;12/7/2024;BYD T018 SWB;22555;22534;21;1,17;24,53;38,27;10,55;100;0;0;0;0;1;0
RE7706A;12/7/2024;BYD T018 SWB;30224;30154;70;1,15;80,15;125,03;34,46;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7708A;12/7/2024;BYD T018 SWB;23138;23113;25;1,28;32,06;50,01;13,79;9.919.999.998.807.900;0;0;3;0.800000011920929;0;0
RE7709A;12/7/2024;BYD T018 SWB;14889;14816;73;1,31;95,29;148,65;40,97;9.969.999.998.807.900;0;0;1;0;2;0.30000001192092896
RE7710A;12/7/2024;BYD T018 SWB;23091;23005;86;1,21;104,38;162,83;44,88;9.789.999.994.635.580;0;0;4;12.000.000.178.813.900;4;0.9000000357627869
RE7711A;12/7/2024;BYD T018 SWB;21516;21456;60;1,21;72,82;113,6;31,31;9.909.999.996.423.720;0;0;0;0;4;0.9000000357627869
RE7713A;12/7/2024;BYD T018 SWB;22415;22333;82;1,17;95,77;149,4;41,18;973.999.999.165.535;0;0;3;0.800000011920929;7;18.000.000.715.255.700
RE7716A;12/7/2024;BYD T018 SWB;28028;27962;66;1,19;78,59;122,6;33,79;9.849.999.994.039.530;0;0;0;0;6;15.000.000.596.046.400
RD1185A;12/7/2024;VW eDelivery;5604;5548;56;0,92;51,52;80,37;22,15;100;1;0;0;0;0;0
RN4491A;12/7/2024;VW eDelivery;8060;8050;10;0,58;5,8;9,05;2,49;100;0;0;0;0;0;0
RE7700A;11/7/2024;BYD T018 SWB;24442;24371;71;1,17;82,92;129,36;35,66;100;0;0;1;0;1;0
RE7701A;11/7/2024;BYD T018 SWB;26227;26121;106;1,12;118,94;185,55;51,14;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7702A;11/7/2024;BYD T018 SWB;5446;5337;109;1,12;122,31;190,8;52,59;100;0;0;0;0;1;0
RE7703A;11/7/2024;BYD T018 SWB;22534;22478;56;1,17;65,4;102,02;28,12;9.909.999.996.423.720;0;0;0;0;4;0.9000000357627869
RE7704A;11/7/2024;BYD T018 SWB;14176;14176;0;1,35;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7706A;11/7/2024;BYD T018 SWB;30154;30041;113;1,15;129,39;201,85;55,64;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7708A;11/7/2024;BYD T018 SWB;23113;23049;64;1,28;82,07;128,03;35,29;9.969.999.998.807.900;0;0;0;0;2;0.30000001192092896
RE7709A;11/7/2024;BYD T018 SWB;14816;14748;68;1,31;88,76;138,47;38,17;100;0;0;1;0;0;0
RE7710A;11/7/2024;BYD T018 SWB;23005;22929;76;1,21;92,24;143,89;39,66;9.959.999.999.403.950;0;0;2;0.4000000059604645;1;0
RE7711A;11/7/2024;BYD T018 SWB;21456;21390;66;1,21;80,1;124,96;34,44;9.869.999.995.827.670;0;0;2;0.4000000059604645;4;0.9000000357627869
RE7713A;11/7/2024;BYD T018 SWB;22333;22259;74;1,17;86,42;134,82;37,16;9.839.999.994.635.580;0;0;2;0.4000000059604645;5;12.000.000.476.837.100
RE7716A;11/7/2024;BYD T018 SWB;27962;27875;87;1,19;103,6;161,62;44,55;9.879.999.995.231.620;0;0;0;0;5;12.000.000.476.837.100
RD1185A;11/7/2024;VW eDelivery;5548;5524;24;0,92;22,08;34,44;9,49;9.979.999.999.701.970;2;0.20000000298023224;0;0;0;0
RN4491A;11/7/2024;VW eDelivery;8050;8013;37;0,58;21,46;33,48;9,23;100;0;0;0;0;0;0
RE7700A;10/7/2024;BYD T018 SWB;24371;24325;46;1,17;53,72;83,8;23,1;100;0;0;0;0;0;0
RE7701A;10/7/2024;BYD T018 SWB;26121;26035;86;1,12;96,5;150,54;41,5;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7702A;10/7/2024;BYD T018 SWB;5337;5241;96;1,12;107,72;168,04;46,32;9.709.999.990.463.250;0;0;3;0.800000011920929;8;21.000.000.834.465.000
RE7706A;10/7/2024;BYD T018 SWB;30041;29949;92;1,15;105,34;164,33;45,3;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7708A;10/7/2024;BYD T018 SWB;23049;22953;96;1,28;123,11;192,05;52,94;100;0;0;1;0;1;0
RE7709A;10/7/2024;BYD T018 SWB;14748;14699;49;1,31;63,96;99,78;27,5;100;0;0;0;0;0;0
RE7710A;10/7/2024;BYD T018 SWB;22929;22929;0;1,21;0;0;0;100;0;0;0;0;0;0
RE7711A;10/7/2024;BYD T018 SWB;21390;21351;39;1,21;47,33;73,83;20,35;100;0;0;1;0;1;0
RE7713A;10/7/2024;BYD T018 SWB;22259;22165;94;1,17;109,78;171,26;47,21;9.849.999.994.039.530;0;0;1;0;6;15.000.000.596.046.400
RE7716A;10/7/2024;BYD T018 SWB;27875;27835;40;1,19;47,63;74,3;20,48;100;0;0;0;0;0;0
RN4491A;10/7/2024;VW eDelivery;8013;7977;36;0,58;20,88;32,57;8,98;9.979.999.999.701.970;2;0.20000000298023224;0;0;0;0
RE7700A;9/7/2024;BYD T018 SWB;24325;24288;37;1,17;43,21;67,41;18,58;100;0;0;0;0;1;0
RE7701A;9/7/2024;BYD T018 SWB;26035;25929;106;1,12;118,94;185,55;51,14;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7702A;9/7/2024;BYD T018 SWB;5241;5162;79;1,12;88,65;138,29;38,12;9.969.999.998.807.900;0;0;0;0;2;0.30000001192092896
RE7706A;9/7/2024;BYD T018 SWB;29949;29855;94;1,15;107,63;167,9;46,28;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7707A;9/7/2024;BYD T018 SWB;23842;23842;0;1,15;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7708A;9/7/2024;BYD T018 SWB;22953;22862;91;1,28;116,7;182,05;50,18;100;0;0;1;0;1;0
RE7709A;9/7/2024;BYD T018 SWB;14699;14668;31;1,31;40,46;63,12;17,4;9.759.999.990.463.250;0;0;1;0;9;24.000.000.953.674.300
RE7710A;9/7/2024;BYD T018 SWB;22929;22878;51;1,21;61,9;96,56;26,62;100;0;0;0;0;1;0
RE7711A;9/7/2024;BYD T018 SWB;21351;21310;41;1,21;49,76;77,63;21,4;978.999.999.165.535;0;0;1;0;8;21.000.000.834.465.000
RE7713A;9/7/2024;BYD T018 SWB;22165;22129;36;1,17;42,04;65,58;18,08;9.969.999.998.807.900;0;0;1;0;2;0.30000001192092896
RE7716A;9/7/2024;BYD T018 SWB;27835;27751;84;1,19;100,03;156,05;43,01;9.819.999.992.847.440;0;0;0;0;7;18.000.000.715.255.700
RD1185A;9/7/2024;VW eDelivery;5524;5511;13;0,92;11,96;18,66;5,14;100;0;0;0;0;0;0
RN4491A;9/7/2024;VW eDelivery;7977;7956;21;0,58;12,18;19;5,24;100;0;0;0;0;0;0
RE7700A;8/7/2024;BYD T018 SWB;24288;24193;95;1,17;110,95;173,08;47,71;100;0;0;1;0;1;0
RE7701A;8/7/2024;BYD T018 SWB;25929;25847;82;1,12;92,01;143,54;39,56;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7702A;8/7/2024;BYD T018 SWB;5162;5086;76;1,12;85,28;133,04;36,67;9.939.999.997.615.810;0;0;1;0;3;0.6000000238418579
RE7706A;8/7/2024;BYD T018 SWB;29855;29753;102;1,15;116,79;182,19;50,22;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7708A;8/7/2024;BYD T018 SWB;22862;22813;49;1,28;62,84;98,03;27,02;100;0;0;0;0;1;0
RE7710A;8/7/2024;BYD T018 SWB;22878;22844;34;1,21;41,27;64,38;17,75;100;0;0;0;0;0;0
RE7711A;8/7/2024;BYD T018 SWB;21310;21227;83;1,21;100,74;157,15;43,32;9.849.999.994.039.530;0;0;0;0;6;15.000.000.596.046.400
RE7713A;8/7/2024;BYD T018 SWB;22129;22040;89;1,17;103,94;162,15;44,69;9.819.999.992.847.440;0;0;1;0;7;18.000.000.715.255.700
RE7716A;8/7/2024;BYD T018 SWB;27751;27643;108;1,19;128,61;200,63;55,3;9.699.999.988.079.070;0;0;1;0;11;30.000.001.192.092.800
RD1185A;8/7/2024;VW eDelivery;5511;5511;0;0,92;0;0;0;100;0;0;0;0;0;0
RN4491A;8/7/2024;VW eDelivery;7956;7914;42;0,58;24,36;38;10,47;100;1;0;0;0;0;0
RE7700A;7/7/2024;BYD T018 SWB;24193;24173;20;1,17;23,36;36,44;10,04;100;0;0;0;0;0;0
RE7702A;7/7/2024;BYD T018 SWB;5086;5086;0;1,12;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7706A;7/7/2024;BYD T018 SWB;29753;29705;48;1,15;54,96;85,74;23,63;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7708A;7/7/2024;BYD T018 SWB;22813;22813;0;1,28;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7710A;7/7/2024;BYD T018 SWB;22844;22844;0;1,21;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7711A;7/7/2024;BYD T018 SWB;21227;21227;0;1,21;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7713A;7/7/2024;BYD T018 SWB;22040;22040;0;1,17;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7716A;7/7/2024;BYD T018 SWB;27643;27643;0;1,19;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7700A;6/7/2024;BYD T018 SWB;24173;24125;48;1,17;56,06;87,45;24,11;100;0;0;0;0;0;0
RE7702A;6/7/2024;BYD T018 SWB;5086;5029;57;1,12;63,96;99,78;27,5;9.939.999.997.615.810;0;0;0;0;3;0.6000000238418579
RE7706A;6/7/2024;BYD T018 SWB;29705;29695;10;1,15;11,45;17,86;4,92;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7708A;6/7/2024;BYD T018 SWB;22813;22771;42;1,28;53,86;84,02;23,16;100;0;0;0;0;1;0
RE7710A;6/7/2024;BYD T018 SWB;22844;22809;35;1,21;42,48;66,27;18,27;100;0;0;1;0;1;0
RE7711A;6/7/2024;BYD T018 SWB;21227;21184;43;1,21;52,19;81,42;22,44;9.819.999.992.847.440;0;0;0;0;7;18.000.000.715.255.700
RE7713A;6/7/2024;BYD T018 SWB;22040;21952;88;1,17;102,78;160,34;44,2;9.909.999.996.423.720;0;0;0;0;4;0.9000000357627869
RE7716A;6/7/2024;BYD T018 SWB;27643;27594;49;1,19;58,35;91,03;25,09;9.849.999.994.039.530;0;0;0;0;6;15.000.000.596.046.400
RD1185A;6/7/2024;VW eDelivery;5511;5491;20;0,92;18,4;28,7;7,91;100;0;0;0;0;0;0
RN4491A;6/7/2024;VW eDelivery;7914;7878;36;0,58;20,88;32,57;8,98;100;0;0;0;0;0;0
RE7700A;5/7/2024;BYD T018 SWB;24125;24090;35;1,17;40,88;63,77;17,58;9.969.999.998.807.900;0;0;0;0;2;0.30000001192092896
RE7701A;5/7/2024;BYD T018 SWB;25847;25745;102;1,12;114,45;178,54;49,21;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7702A;5/7/2024;BYD T018 SWB;5029;4972;57;1,12;63,96;99,78;27,5;9.819.999.992.847.440;0;0;0;0;7;18.000.000.715.255.700
RE7706A;5/7/2024;BYD T018 SWB;29695;29585;110;1,15;125,95;196,48;54,16;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7708A;5/7/2024;BYD T018 SWB;22771;22704;67;1,28;85,92;134,04;36,95;100;0;0;1;0;1;0
RE7709A;5/7/2024;BYD T018 SWB;14668;14668;0;1,31;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7710A;5/7/2024;BYD T018 SWB;22809;22773;36;1,21;43,69;68,16;18,79;9.909.999.996.423.720;0;0;1;0;4;0.9000000357627869
RE7711A;5/7/2024;BYD T018 SWB;21184;21063;121;1,21;146,86;229,1;63,15;9.779.999.992.251.390;0;0;2;0.4000000059604645;7;18.000.000.715.255.700
RE7713A;5/7/2024;BYD T018 SWB;21952;21899;53;1,17;61,9;96,56;26,62;9.839.999.994.635.580;0;0;2;0.4000000059604645;5;12.000.000.476.837.100
RE7716A;5/7/2024;BYD T018 SWB;27594;27531;63;1,19;75,02;117,03;32,26;9.599.999.988.079.070;0;0;5;1.600.000.023.841.850;9;24.000.000.953.674.300
RD1185A;5/7/2024;VW eDelivery;5491;5438;53;0,92;48,76;76,07;20,97;100;1;0;0;0;0;0
RN4491A;5/7/2024;VW eDelivery;7878;7833;45;0,58;26,1;40,72;11,22;100;1;0;0;0;0;0
RE7700A;4/7/2024;BYD T018 SWB;24090;23978;112;1,17;130,8;204,05;56,24;9.909.999.996.423.720;0;0;1;0;4;0.9000000357627869
RE7701A;4/7/2024;BYD T018 SWB;25745;25715;30;1,12;33,66;52,51;14,47;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7702A;4/7/2024;BYD T018 SWB;4972;4910;62;1,12;69,57;108,53;29,92;100;0;0;0;0;1;0
RE7706A;4/7/2024;BYD T018 SWB;29585;29494;91;1,15;104,2;162,55;44,81;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7708A;4/7/2024;BYD T018 SWB;22704;22662;42;1,28;53,86;84,02;23,16;9.909.999.996.423.720;0;0;0;0;4;0.9000000357627869
RE7710A;4/7/2024;BYD T018 SWB;22773;22697;76;1,21;92,24;143,89;39,66;9.919.999.998.807.900;0;0;3;0.800000011920929;1;0
RE7711A;4/7/2024;BYD T018 SWB;21063;20946;117;1,21;142;221,52;61,06;9.639.999.988.675.110;0;0;4;12.000.000.178.813.900;9;24.000.000.953.674.300
RE7713A;4/7/2024;BYD T018 SWB;21899;21766;133;1,17;155,33;242,31;66,79;9.649.999.988.079.070;0;0;3;0.800000011920929;10;27.000.001.072.883.600
RE7716A;4/7/2024;BYD T018 SWB;27531;27423;108;1,19;128,61;200,63;55,3;978.999.999.165.535;0;0;1;0;8;21.000.000.834.465.000
RD1185A;4/7/2024;VW eDelivery;5438;5424;14;0,92;12,88;20,09;5,54;100;0;0;0;0;0;0
RN4491A;4/7/2024;VW eDelivery;7833;7812;21;0,58;12,18;19;5,24;100;0;0;0;0;0;0
RE7700A;3/7/2024;BYD T018 SWB;23978;23916;62;1,17;72,41;112,96;31,14;9.939.999.997.615.810;0;0;1;0;3;0.6000000238418579
RE7701A;3/7/2024;BYD T018 SWB;25715;25672;43;1,12;48,25;75,27;20,75;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7702A;3/7/2024;BYD T018 SWB;4910;4868;42;1,12;47,13;73,52;20,27;100;0;0;1;0;0;0
RE7706A;3/7/2024;BYD T018 SWB;29494;29397;97;1,15;111,07;173,27;47,76;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7708A;3/7/2024;BYD T018 SWB;22662;22593;69;1,28;88,49;138,04;38,05;100;0;0;0;0;1;0
RE7710A;3/7/2024;BYD T018 SWB;22697;22600;97;1,21;117,73;183,66;50,62;9.969.999.998.807.900;0;0;0;0;2;0.30000001192092896
RE7711A;3/7/2024;BYD T018 SWB;20946;20900;46;1,21;55,83;87,09;24,01;9.909.999.996.423.720;0;0;0;0;4;0.9000000357627869
RE7713A;3/7/2024;BYD T018 SWB;21766;21711;55;1,17;64,23;100,2;27,62;9.879.999.995.231.620;0;0;0;0;5;12.000.000.476.837.100
RE7716A;3/7/2024;BYD T018 SWB;27423;27386;37;1,19;44,06;68,73;18,95;9.969.999.998.807.900;0;0;0;0;2;0.30000001192092896
RD1185A;3/7/2024;VW eDelivery;5424;5372;52;0,92;47,84;74,63;20,57;100;1;0;0;0;0;0
RN4491A;3/7/2024;VW eDelivery;7812;7773;39;0,58;22,62;35,29;9,73;100;0;0;0;0;0;0
RE7700A;2/7/2024;BYD T018 SWB;23916;23840;76;1,17;88,76;138,47;38,17;9.879.999.995.231.620;0;0;1;0;5;12.000.000.476.837.100
RE7701A;2/7/2024;BYD T018 SWB;25672;25542;130;1,12;145,87;227,56;62,72;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7702A;2/7/2024;BYD T018 SWB;4868;4824;44;1,12;49,37;77,02;21,23;100;0;0;0;0;1;0
RE7703A;2/7/2024;BYD T018 SWB;22478;22478;0;1,17;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7706A;2/7/2024;BYD T018 SWB;29397;29314;83;1,15;95,04;148,26;40,87;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7708A;2/7/2024;BYD T018 SWB;22593;22521;72;1,28;92,33;144,03;39,7;100;0;0;1;0;0;0
RE7710A;2/7/2024;BYD T018 SWB;22600;22531;69;1,21;83,75;130,65;36,01;9.629.999.989.271.160;0;0;5;1.600.000.023.841.850;8;21.000.000.834.465.000
RE7711A;2/7/2024;BYD T018 SWB;20900;20813;87;1,21;105,59;164,72;45,4;9.699.999.988.079.070;0;0;0;0;11;30.000.001.192.092.800
RE7713A;2/7/2024;BYD T018 SWB;21711;21611;100;1,17;116,79;182,19;50,22;9.219.999.969.005.580;0;0;1;0;27;7.800.000.309.944.150
RE7716A;2/7/2024;BYD T018 SWB;27386;27329;57;1,19;67,88;105,89;29,19;9.909.999.996.423.720;0;0;0;0;4;0.9000000357627869
RD1185A;2/7/2024;VW eDelivery;5372;5371;1;0,92;0,92;1,44;0,4;100;0;0;0;0;0;0
RN4491A;2/7/2024;VW eDelivery;7773;7676;97;0,58;56,26;87,77;24,19;9.839.999.997.615.810;9;1.600.000.023.841.850;0;0;0;0
RE7700A;1/7/2024;BYD T018 SWB;23840;23799;41;1,17;47,88;74,69;20,59;100;0;0;0;0;1;0
RE7701A;1/7/2024;BYD T018 SWB;25542;25432;110;1,12;123,43;192,55;53,07;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7702A;1/7/2024;BYD T018 SWB;4824;4758;66;1,12;74,06;115,53;31,85;9.899.999.997.019.760;0;0;2;0.4000000059604645;3;0.6000000238418579
RE7706A;1/7/2024;BYD T018 SWB;29314;29263;51;1,15;58,4;91,1;25,11;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7708A;1/7/2024;BYD T018 SWB;22521;22454;67;1,28;85,92;134,04;36,95;9.959.999.999.403.950;0;0;2;0.4000000059604645;0;0
RE7710A;1/7/2024;BYD T018 SWB;22531;22382;149;1,21;180,84;282,11;77,76;100;0;0;1;0;1;0
RE7711A;1/7/2024;BYD T018 SWB;20813;20788;25;1,21;30,34;47,33;13,05;9.879.999.995.231.620;0;0;1;0;5;12.000.000.476.837.100
RE7713A;1/7/2024;BYD T018 SWB;21611;21506;105;1,17;122,63;191,3;52,73;94.799.999.833.107;0;0;5;1.600.000.023.841.850;13;36.000.001.430.511.400
RE7716A;1/7/2024;BYD T018 SWB;27329;27208;121;1,19;144,09;224,78;61,96;9.689.999.988.675.110;0;0;2;0.4000000059604645;10;27.000.001.072.883.600
RD1185A;1/7/2024;VW eDelivery;5371;5371;0;0,92;0;0;0;100;0;0;0;0;0;0
RN4491A;1/7/2024;VW eDelivery;7676;7614;62;0,58;35,96;56,1;15,46;9.959.999.999.403.950;3;0.4000000059604645;0;0;0;0
RE7700A;30/6/2024;BYD T018 SWB;23799;23799;0;1,17;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7702A;30/6/2024;BYD T018 SWB;4758;4758;0;1,12;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7706A;30/6/2024;BYD T018 SWB;29263;29150;113;1,15;129,39;201,85;55,64;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7708A;30/6/2024;BYD T018 SWB;22454;22395;59;1,28;75,66;118,03;32,53;100;0;0;0;0;1;0
RE7710A;30/6/2024;BYD T018 SWB;22382;22382;0;1,21;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7711A;30/6/2024;BYD T018 SWB;20788;20788;0;1,21;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7713A;30/6/2024;BYD T018 SWB;21506;21506;0;1,17;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7716A;30/6/2024;BYD T018 SWB;27208;27149;59;1,19;70,26;109,61;30,21;100;0;0;0;0;0;0
RD1185A;30/6/2024;VW eDelivery;5371;5371;0;0,92;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7700A;29/6/2024;BYD T018 SWB;23799;23724;75;1,17;87,59;136,64;37,66;9.939.999.997.615.810;0;0;0;0;3;0.6000000238418579
RE7701A;29/6/2024;BYD T018 SWB;25432;25371;61;1,12;68,45;106,78;29,43;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7702A;29/6/2024;BYD T018 SWB;4758;4715;43;1,12;48,25;75,27;20,75;100;0;0;0;0;1;0
RE7706A;29/6/2024;BYD T018 SWB;29150;29141;9;1,15;10,31;16,08;4,43;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7708A;29/6/2024;BYD T018 SWB;22395;22340;55;1,28;70,53;110,03;30,33;9.889.999.997.615.810;0;0;3;0.800000011920929;2;0.30000001192092896
RE7710A;29/6/2024;BYD T018 SWB;22382;22313;69;1,21;83,75;130,65;36,01;9.959.999.999.403.950;0;0;2;0.4000000059604645;1;0
RE7711A;29/6/2024;BYD T018 SWB;20788;20759;29;1,21;35,2;54,91;15,14;9.759.999.990.463.250;0;0;1;0;9;24.000.000.953.674.300
RE7713A;29/6/2024;BYD T018 SWB;21506;21430;76;1,17;88,76;138,47;38,17;9.399.999.976.158.140;0;0;0;0;21;6.000.000.238.418.570
RE7716A;29/6/2024;BYD T018 SWB;27149;27091;58;1,19;69,07;107,75;29,7;9.879.999.995.231.620;0;0;0;0;5;12.000.000.476.837.100
RD1185A;29/6/2024;VW eDelivery;5371;5324;47;0,92;43,24;67,45;18,59;9.959.999.999.403.950;3;0.4000000059604645;0;0;0;0
RN4491A;29/6/2024;VW eDelivery;7614;7585;29;0,58;16,82;26,24;7,23;100;0;0;0;0;0;0
RE7700A;28/6/2024;BYD T018 SWB;23724;23650;74;1,17;86,42;134,82;37,16;9.969.999.998.807.900;0;0;1;0;2;0.30000001192092896
RE7701A;28/6/2024;BYD T018 SWB;25371;25310;61;1,12;68,45;106,78;29,43;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7702A;28/6/2024;BYD T018 SWB;4715;4678;37;1,12;41,52;64,77;17,85;100;0;0;0;0;1;0
RE7706A;28/6/2024;BYD T018 SWB;29141;29088;53;1,15;60,69;94,68;26,1;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7708A;28/6/2024;BYD T018 SWB;22340;22287;53;1,28;67,97;106,03;29,23;9.969.999.998.807.900;0;0;0;0;2;0.30000001192092896
RE7710A;28/6/2024;BYD T018 SWB;22313;22222;91;1,21;110,45;172,3;47,49;9.909.999.996.423.720;0;0;1;0;4;0.9000000357627869
RE7711A;28/6/2024;BYD T018 SWB;20759;20705;54;1,21;65,54;102,24;28,18;9.769.999.992.847.440;0;0;3;0.800000011920929;6;15.000.000.596.046.400
RE7713A;28/6/2024;BYD T018 SWB;21430;21301;129;1,17;150,66;235,03;64,78;9.609.999.987.483.020;0;0;4;12.000.000.178.813.900;10;27.000.001.072.883.600
RE7716A;28/6/2024;BYD T018 SWB;27091;26956;135;1,19;160,76;250,79;69,13;973.999.999.165.535;0;0;3;0.800000011920929;7;18.000.000.715.255.700
RD1185A;28/6/2024;VW eDelivery;5324;5272;52;0,92;47,84;74,63;20,57;100;0;0;0;0;0;0
RN4491A;28/6/2024;VW eDelivery;7585;7498;87;0,58;50,46;78,72;21,7;100;0;0;0;0;0;0
RE7700A;27/6/2024;BYD T018 SWB;23650;23478;172;1,17;200,88;313,37;86,38;9.959.999.999.403.950;0;0;2;0.4000000059604645;1;0
RE7701A;27/6/2024;BYD T018 SWB;25310;25193;117;1,12;131,29;204,81;56,45;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7706A;27/6/2024;BYD T018 SWB;29088;28947;141;1,15;161,45;251,86;69,42;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7708A;27/6/2024;BYD T018 SWB;22287;22227;60;1,28;76,94;120,03;33,08;100;0;0;1;0;0;0
RE7710A;27/6/2024;BYD T018 SWB;22222;22168;54;1,21;65,54;102,24;28,18;100;0;0;1;0;1;0
RE7711A;27/6/2024;BYD T018 SWB;20705;20640;65;1,21;78,89;123,07;33,92;9.759.999.990.463.250;0;0;1;0;9;24.000.000.953.674.300
RE7713A;27/6/2024;BYD T018 SWB;21301;21195;106;1,17;123,8;193,13;53,23;9.329.999.974.370.000;0;0;2;0.4000000059604645;22;6.300.000.250.339.500
RE7716A;27/6/2024;BYD T018 SWB;26956;26862;94;1,19;111,94;174,63;48,13;100;0;0;0;0;0;0
RD1185A;27/6/2024;VW eDelivery;5272;5271;1;0,92;0,92;1,44;0,4;100;0;0;0;0;0;0
RN4491A;27/6/2024;VW eDelivery;7498;7477;21;0,58;12,18;19;5,24;100;0;0;0;0;0;0
RE7115A;26/6/2024;BYD T018 SWB;21529;21528;1;1,15;1,15;1,79;0,49;100;0;0;0;0;0;0
RE7700A;26/6/2024;BYD T018 SWB;23478;23398;80;1,17;93,43;145,75;40,17;9.899.999.997.019.760;0;0;2;0.4000000059604645;3;0.6000000238418579
RE7701A;26/6/2024;BYD T018 SWB;25193;25056;137;1,12;153,73;239,82;66,1;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7706A;26/6/2024;BYD T018 SWB;28947;28850;97;1,15;111,07;173,27;47,76;NULL;NULL;NULL;NULL;NULL;NULL;NULL
